70	10000	1	8	114	0	2	0	0	0
70	10000	2	9	239	0	2	0	0	0
70	10000	3	11	623	0	3	0	0	0
70	10000	4	5	31	0	1	0	0	0
70	10000	5	7	25	0	4	0	0	0
70	10000	6	9	119	0	4	0	0	0
70	10000	7	6	29	0	2	0	0	0
70	10000	8	12	111	0	8	0	0	0
70	10000	9	7	31	0	3	0	0	0
70	10000	10	5	31	0	1	0	0	0
70	10000	11	8	63	0	3	0	0	0
70	10000	12	7	55	0	3	0	0	0
70	10000	13	7	79	0	2	0	0	0
70	10000	14	7	95	0	2	0	0	0
70	10000	15	7	87	0	2	0	0	0
70	10000	16	3	7	0	1	0	0	0
70	10000	17	7	63	0	3	0	0	0
70	10000	18	7	95	0	2	0	0	0
70	10000	19	9	383	0	2	0	0	0
70	10000	20	5	31	0	1	0	0	0
70	10000	21	6	47	0	2	0	0	0
70	10000	22	9	239	0	2	0	0	0
70	10000	23	11	970	0	2	0	0	0
70	10000	24	7	127	0	1	0	0	0
70	10000	25	7	95	0	2	0	0	0
70	10000	26	5	18	0	2	0	0	0
70	10000	27	6	13	0	4	0	0	0
70	10000	28	14	4607	0	3	0	0	0
70	10000	29	5	31	0	1	0	0	0
70	10000	30	10	287	0	3	0	0	0
70	10000	31	6	63	0	1	0	0	0
70	10000	32	6	29	0	2	0	0	0
70	10000	33	9	111	0	3	0	0	0
70	10000	34	11	427	0	3	0	0	0
70	10000	35	8	113	0	3	0	0	0
70	10000	36	10	287	0	3	0	0	0
70	10000	37	9	119	0	3	0	0	0
70	10000	38	8	80	0	2	0	0	0
70	10000	39	10	524	0	2	0	0	0
70	10000	40	7	63	0	3	0	0	0
70	10000	41	3	7	0	1	0	0	0
70	10000	42	3	7	0	1	0	0	0
70	10000	43	8	59	0	3	0	0	0
70	10000	44	13	710	1	3	0	0	0
70	10000	45	7	71	0	2	0	0	0
70	10000	46	6	63	0	1	0	0	0
70	10000	47	9	223	0	3	0	0	0
70	10000	48	8	159	0	2	0	0	0
70	10000	49	5	31	0	1	0	0	0
70	10000	50	10	575	0	2	0	0	0
70	10000	51	8	127	0	3	0	0	0
70	10000	52	4	10	0	2	0	0	0
70	10000	53	8	59	0	4	0	0	0
70	10000	54	8	83	0	3	0	0	0
70	10000	55	12	683	0	4	0	0	0
70	10000	56	10	414	0	2	0	0	0
70	10000	57	9	383	0	2	0	0	0
70	10000	58	9	63	0	4	0	0	0
70	10000	59	3	7	0	1	0	0	0
70	10000	60	9	383	0	2	0	0	0
70	10000	61	6	47	0	2	0	0	0
70	10000	62	8	99	0	3	0	0	0
70	10000	63	5	31	0	1	0	0	0
70	10000	64	12	503	0	4	0	0	0
70	10000	65	6	39	0	2	0	0	0
70	10000	66	7	127	0	1	0	0	0
70	10000	67	4	15	0	1	0	0	0
70	10000	68	8	89	0	2	0	0	0
70	10000	69	8	95	0	3	0	0	0
70	10000	70	5	23	0	2	0	0	0
70	10000	71	7	59	0	2	0	0	0
70	10000	72	4	15	0	1	0	0	0
70	10000	73	5	31	0	1	0	0	0
